File,First Commit SHA,First Commit Message,First Commit Date,Last Commit SHA,Last Commit Message,Last Commit Date
eip-6372.md,f26568d954d666af60930563d8469855b62a3f28,"Add EIP-6372: Contract clock (#6372)

* add new contract clock EIP

* numbring

* add discussion link

* spelling

* add missing section",2023-01-25 14:17:39+00:00,aaa38cac762898f2b336ee8940e2493debb3b668,"Update EIP-6372: Move to Review and specify CLOCK_NUMBER with ""MUST"" behavior (#6400)

* EIP-6372: Specify CLOCK_NUMBER with ""MUST"" behavior

* Move to Review status

* Add back expected properties",2023-02-01 03:09:08+00:00
eip-6381.md,7538bf2feb8bbacabc5eb9d3e99f580e5c8accbe,"Propose Emotable Extension for Non-Fungible Tokens (#6381)

* Propose Emotable Extension for Non-Fungible Tokens

Proposed an interface for Non-Fungible Tokens extension allowing for
reacting to them using Unicode emojis.

* Assign a proposal number

The proposal number was assigned based on the PR number. If the editors
desire to change the PR number, that can be easily arranged.

* Add discussion URL

* Fix link typo

* Update EIPS/eip-6381.md

Updates description of EIP

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Addresses editor suggestions.

---------

Co-authored-by: Steven Pineda <steven2308@outlook.com>
Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>",2023-02-07 15:39:04+00:00,3542044361dd536956e805dc05de9d16dafd8b20,"Update EIP-6381: Move to Last Call

Merged by EIP-Bot.",2023-04-18 15:07:53+00:00
eip-6384.md,ee5cf6d50d224b1f569072450fbe3a016b7c4bdc,"initial commit for eip-6384 (#6384)

* initial commit for eip-readable-signatures

* Update EIPS/eip-readable-signatures.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* removed build files

* updated links

* updated links

* eip.md updated according to linter suggestions

* updated EIP according to linter

* updated the eip according to the linter

* fixed linter errors at the md file

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* updated signature paramater name to typedDataBuffer

* updated signature paramater name to typedDataBuffer

* added explanation to the rationale section

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-6384.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* removed unnecessary media

* removed unnecessary media

* Update EIPS/eip-6384.md

---------

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>",2023-01-31 00:29:49+00:00,51129c189c255177e362eed37926fc6a7b6454d2,"update ux image (#6407)

* Delete ZenGo-EIP-compliant.png

* updated ux

* changed file name",2023-02-05 05:57:26+00:00
eip-6404.md,42db26d268208d94f145c21495fac40a9ad3c65b,"Add EIP: SSZ transactions root (#6404)

* Add EIP: Transition to SSZ

* Avoid CL/EL abbrev

* Cleanups from review

* remove block header conversion from scope

* remove security discussion from scope

* Update discussion link for new title

* Clarifying comment about why receipts don't have LC issue

* Update description

* Remove blob wrapper; Sync EIP-2718 nums; Helpers for non-tx; data-gas

* Fix section header

* Add `transaction_hashes_root`.

* rm fixed container capacity discussion from this EIP

* Convert to `BlobTransaction` for sighash/hash computation

* Further cleanup

* Align `SignedTransaction` field order with serialization

* Write permissions for Vitalik

* Update constants for `Receipt`

* Update `MAX_LOGS_PER_RECEIPT`

* Add rationale about `ReceiptLog` data.

* Remove merkle proof length from rationale

* rm `TxHashVersion`, rm EIP-155 type, rm extra tree

* rm `tx_hash` from `Receipt` for concurrent receipt/tx backfill (Geth)

* typo (ty @dapplion)

* Split away withdrawals (#6465)

* Split away receipts (#6466)",2023-02-08 23:09:51+00:00,eeb03f744178cd1a9f969e4277a0c73f3ac93de4,"Update EIP-6404: Add `0x01` prefix for `Some`

Merged by EIP-Bot.",2023-04-29 15:16:19+00:00
eip-6454.md,71129f0ae980451f59dced8f63dc2c54ca21303f,"Propose Minimalistic Souldbound Extension for Non-Fungible Tokens (#6454)

* Propose Minimalistic Souldbound Extension for Non-Fungible Tokens

Proposed an interface for Non-Fungible Tokens extension allowing for
them to be non-transferrable.

* Assigned EIP number

Assigned the EIP number based on the PR number.

* Fix author formatting

* Fix links

* Fix typo in the title

* Fix typos

* Fixed the backwards compatimility typo

* Fixed reference link

* Added explanation why we feel that this should be an EIP

* Fix a typo in backwards compatibility",2023-02-07 15:30:28+00:00,b09f718431e668254178190ffb01426cf6b7f06a,"Update EIP-6454: Move to Final

Merged by EIP-Bot.",2023-05-30 14:56:56+00:00
eip-6464.md,607ec5de4c97abad4365f6d0fa24d697e0498845,"Add EIP-6464: Multi-operator, per-token ERC721 approval (#6464)

* EIP Motivation and Specification for ""Multi-operator, per-token ERC721 approval.""

* Add remaining authors' names

* Interface overhaul with explanation in EIP markdown.

* Add `Abstract` and `@dev` note about interplay with `setApprovalForAll()`.

* Partial response to cxkoda review

* Full response to cxkoda review

* Explicitly include OZ `IERC{165,721}.sol` instead of using a submodule

* Minor typo and wording changes to draft.

* Prune authors to active participants as they can always be re-added later

* Revert `.gitignore` so as to not change it in the EIP draft (#7)

* Set presumptive EIP number and fix linter complaints (#5)

* Rename files and directories to include EIP number

* Address linter (`EIP Walidator`) issues

* Add presumed EIP number based on PR: 6464

* Revert `.gitignore` to get through initial draft acceptance

* Do the last commit properly ;)

* Add ERC category

* Fix linter issues (#8)

* Update EIP- references to ERC-

* Remove OpenZeppelin interfaces and replace with original EIP versions; change 6464 license to CC0

* Add `solidity` language tag to code block",2023-03-03 18:56:20+00:00,607ec5de4c97abad4365f6d0fa24d697e0498845,"Add EIP-6464: Multi-operator, per-token ERC721 approval (#6464)

* EIP Motivation and Specification for ""Multi-operator, per-token ERC721 approval.""

* Add remaining authors' names

* Interface overhaul with explanation in EIP markdown.

* Add `Abstract` and `@dev` note about interplay with `setApprovalForAll()`.

* Partial response to cxkoda review

* Full response to cxkoda review

* Explicitly include OZ `IERC{165,721}.sol` instead of using a submodule

* Minor typo and wording changes to draft.

* Prune authors to active participants as they can always be re-added later

* Revert `.gitignore` so as to not change it in the EIP draft (#7)

* Set presumptive EIP number and fix linter complaints (#5)

* Rename files and directories to include EIP number

* Address linter (`EIP Walidator`) issues

* Add presumed EIP number based on PR: 6464

* Revert `.gitignore` to get through initial draft acceptance

* Do the last commit properly ;)

* Add ERC category

* Fix linter issues (#8)

* Update EIP- references to ERC-

* Remove OpenZeppelin interfaces and replace with original EIP versions; change 6464 license to CC0

* Add `solidity` language tag to code block",2023-03-03 18:56:20+00:00
eip-6465.md,fb69e4727e4c838cba8752c1669ccb93cd104e31,"Add EIP-6465: SSZ withdrawals root (#6465)

* Add EIP: SSZ withdrawals root

* Update spec reference to Capella

* rm transactions reference",2023-02-08 17:22:30+00:00,6a2427bb4fdee202e3557ade9dcbe983e26a6d25,"Update EIP-6404/6465/6466: rm typed receipt wrapper, align style (#6663)",2023-03-09 11:08:30+00:00
eip-6466.md,6e0d8ef3e858b6d21ef0569776fa6dd60b71693e,"Add EIP-6466: SSZ receipts root (#6466)

* Add EIP: SSZ receipts root

* rm transactions reference

* Formatting

* Fix link

* Use title case for titles

* SSZ abbrev",2023-02-15 07:08:40+00:00,6a2427bb4fdee202e3557ade9dcbe983e26a6d25,"Update EIP-6404/6465/6466: rm typed receipt wrapper, align style (#6663)",2023-03-09 11:08:30+00:00
eip-6475.md,a97a739a9d26206cab475bdd4fbc93ad22fadea6,"Add EIP-6475: SSZ Optional (#6475)

* Add EIP: SSZ Optional

* Update EIP-6404 to use EIP-6475.

* Fix lint

* Improve grammar

* Fix lint

* Update description",2023-02-09 15:05:06+00:00,305737bef4e9ca8827285b9bc723202ff6f2dda0,"Update EIP-6475: Move to Review

Merged by EIP-Bot.",2023-04-30 16:34:22+00:00
eip-649.md,fc748cce51b8496141c87549cd69b1cba0bc1bc6,Add template for EIP #649,2017-07-11 13:58:46+00:00,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06 07:29:09+00:00
eip-6492.md,59f4f99cb70480b49b68f465945c50ef963d2688,"Add EIP: Signature Validation for Pre-Deploy Contracts (#6492)

* Add EIP: Standard Signature Validation Method for Counterfactually Deployed Contracts (#6492)

* Update EIP-6492: Standard Signature Validation Method for Counterfactually Deployed Contracts

* Error fixes
* Readability improvements
* Better definitions

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Moved counterfactual check to the beginning",2023-02-24 17:12:40+00:00,be49ef1ac79c4e2027cdd971792374089e3daa64,"Update EIP-6492: Explain how the wrapper format can be used (#6730)

* Add EIP: Standard Signature Validation Method for Counterfactually Deployed Contracts (#6492)

* Update EIP-6492: Standard Signature Validation Method for Counterfactually Deployed Contracts

* Error fixes
* Readability improvements
* Better definitions

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Moved counterfactual check to the beginning

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Add a note about key invalidation

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Propose a validation implementation that does not require pre-deploying singletons

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Consistency in using verification/validation

* Suggest a library to use

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Specify off-chain usage

* Change example contract to something a bit more compiler optimizable

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Fix contract issue

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Add on-chain validation singleton

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Add on-chain validation singleton

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Change status to review

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Remove ERC-4337 link so that the EIP can be considered stable

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Add Agustin Aguilar (@Agusx1211)

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Reduce ambiguity

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Reduce ambiguity

* Update EIP-6492: Signature Validation for Predeploy Contracts

* Fix mistake

* Update EIP-6492: Explain how the wrapper format can be used

* Update EIP-6492: fix errors",2023-03-20 13:20:06+00:00
eip-6493.md,52d6d4538573083a07f56b1a6c535c568c21d413,"Add EIP-6493: SSZ Transaction Signature Scheme (#6493)

* Update EIP-4844: `hash_tree_root` based transaction hashes

This PR builds on top of prior work from:
- @lightclient at https://github.com/ethereum/EIPs/pull/6385

The signature malleability issue in the original PR is addressed by
reusing the consensus `compute_signing_root` mechanism to link each
hash with the transaction's underlying `chain_id` and `tx_type`.

Note that this makes the transaction hashes different from the plain
`hash_tree_root` values. This means that if the `transactions_root` MPT
is replaced with SSZ (EIP-6404), that the `transaction_hash` would need
to be tracked separately, same as for legacy RLP-based transactions.
This is mainly a cosmetic issue, not a practical one. In an SSZ tx tree,
we could simply include both the HTR as well as the perpetual tx hash.

Cryptographic analysis may be necessary to determine the amount by which
the hash collision probability is increased, if we use different hashing
algorithms for transactions. On the other hand, using different algo for
SSZ transactions reduces the impact of a custom network defining 0x05 as
a RLP transaction that might serialize same as the blob SSZ transaction.

* Fix `signed_tx_hash`

* Use static chain ID for purpose of domain computation

* Extract SSZ signature scheme to EIP for reuse

* Add URL

* Split 4844 changes to separate PR

* Fix

* rm redundant test

* Apply most of @g11tech's review

Co-authored-by: g11tech <develop@g11tech.io>

---------

Co-authored-by: Gavin John <gavinnjohn@gmail.com>
Co-authored-by: g11tech <develop@g11tech.io>",2023-02-26 00:51:43+00:00,c289c4cf933d5c1474482c7c750323276be86734,"Update EIP-6493: Add SigningRoot reference

Merged by EIP-Bot.",2023-05-03 19:54:39+00:00
eip-6506.md,3d1252c72ef3dc94c0bb59d69f335eee2f26bdf9,"Add EIP: P2P Escrowed Governance Incentives (#6506)

* Add EIP: P2P Escrowed Governance Incentives

* renamed file for appropriate number

* updated with requested changes and full implementation spec

* attempted fix of walidator errors

* markdown linter fix

* Apply suggestions from code review

---------

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>",2023-03-21 15:20:10+00:00,3d1252c72ef3dc94c0bb59d69f335eee2f26bdf9,"Add EIP: P2P Escrowed Governance Incentives (#6506)

* Add EIP: P2P Escrowed Governance Incentives

* renamed file for appropriate number

* updated with requested changes and full implementation spec

* attempted fix of walidator errors

* markdown linter fix

* Apply suggestions from code review

---------

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>",2023-03-21 15:20:10+00:00
eip-6538.md,5cf089d1b5c7e7e96d9a300b90faeccbcd244e01,"Add Stealth Meta-Address Registry  (#6538)

* Add Stealth Meta-Address Registry

* Add Stealth Meta-Address Registry

* Update EIP number",2023-02-24 16:48:37+00:00,5cf089d1b5c7e7e96d9a300b90faeccbcd244e01,"Add Stealth Meta-Address Registry  (#6538)

* Add Stealth Meta-Address Registry

* Add Stealth Meta-Address Registry

* Update EIP number",2023-02-24 16:48:37+00:00
eip-6551.md,1c0f3e5e161d0fe676d5b5fdcc5caa05bd027f76,"Add EIP: Non-fungible Token Bound Accounts (#6551)

* Initial proposal for token bound accounts

* Updated preamble

* Removed malformed EIP link

* Fixed EIP-155 linking and relative asset path

* Added EIP number

* Updated filenames

* Linting fixes

* Additional linting fixes

* Fixed linting for implementation headers

* Removed draft EIP references and hackmd specific markdown",2023-02-24 15:20:27+00:00,b091d8c93d485732c19f14cb157d5249578c8d57,"Update EIP-6551: Removed accidentally included SPDX license identifier

Merged by EIP-Bot.",2023-05-16 16:56:24+00:00
eip-658.md,d1ae915d079293480bd6abb0187976c230d57903,Rename eip-draft-returndata.md to eip-658.md,2017-11-20 13:19:19+00:00,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06 07:29:09+00:00
eip-6596.md,05049736fd638be29392e577616202f4aa1ea179,"Add EIP: Historical Asset Metadata JSON Schema (#6596)

Co-authored-by: David Leung <265220+dhl@users.noreply.github.com>",2023-03-06 13:21:36+00:00,05049736fd638be29392e577616202f4aa1ea179,"Add EIP: Historical Asset Metadata JSON Schema (#6596)

Co-authored-by: David Leung <265220+dhl@users.noreply.github.com>",2023-03-06 13:21:36+00:00
eip-6617.md,511b961316fd041866d6b1d13584ac07a00e3eb0,"Add EIP-6617: Add a new bit based permission proposal (#6617)

* Add a new bit based permission proposal

Co-authored-by: Chiro Hiro <chiro8x@gmail.com>
Co-authored-by: Victor Dusart <43795504+vdusart@users.noreply.github.com>

* Update EIPS/eip-bit_based_permission.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* Update EIPS/eip-bit_based_permission.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* Update EIPS/eip-bit_based_permission.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* Update EIPS/eip-bit_based_permission.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* Update EIPS/eip-bit_based_permission.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* Update EIPS/eip-bit_based_permission.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* Add suggestions (#9)

* Update EIPS/eip-6617.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* Update EIPS/eip-6617.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* Update EIPS/eip-6617.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* Update EIPS/eip-6617.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* Update EIPS/eip-6617.md

Co-authored-by: Gavin John <gavinnjohn@gmail.com>

* fix typos and CI/CD

* formatting

---------

Co-authored-by: Victor Dusart <43795504+vdusart@users.noreply.github.com>
Co-authored-by: Gavin John <gavinnjohn@gmail.com>
Co-authored-by: Victor DUSART <dusartvictor@gmail.com>",2023-03-09 13:39:07+00:00,c42aba970baa7d1a126c8a2f8aca736e21f15640,Update eip-6617.md (#6688),2023-03-15 09:29:29+00:00
eip-663.md,7609231801c72bd5ed2bac5ac1ae32a6377661d0,Unlimited SWAP and DUP instructions (#663),2019-03-08 13:15:43+00:00,2b8cf837fdb498ae6b8a58b665baff199183acdc,"EIP-663: Mark for review (#6087)

* EIP-663: Mark for review

* Clarification for backwards compatibility.",2022-12-06 14:05:04+00:00
eip-665.md,d5f1f9e10f7e1417ffa93fcb5f866fa1f2e95a37,copied EIP template to EIP 665,2018-03-25 17:24:41+00:00,9e393a79d9937f579acbdcb234a67869259d5a96,"Force usage of included LICENSE file (#5055)

* Include LICENCE in the Jekyll build

* Replace old licence link with new and improved licence link

* Add note to EIP-1 mandating the new link

* Maybe this fixes it?

* Rename LICENCE so that jekyll picks it up

* Add original LICENCE file back

* Delete the markdown file

* Add Jekyll header

Hopefully the tooling still detects it as CC0

* Remove Jekyll header

* Maybe this will trick Jekyll and satisfy github?

* Remove config changes

* Enable incremental build

* Will it work if I rename it?

* I'll just paste the content of the licence into the file...

* Perhaps this will work

* Replace the licence file

* Fix false positive

Co-authored-by: Micah Zoltu <micah@zoltu.net>

* Resolve feedback

* Perhaps this might work

* It didn't work

This reverts commit 55116e15168fb20ae57dea97388bb260c0941465.

* Will licencee still detect this correctly?

* Jekyll Preamble in licence file

* Include it?

* Licence -> License, get rid of CC0.md

* Force wording of copyright waiver

* Formatting consistent with the rest of the list

* Spelling

* Escape

* Task failed successfully

* Fix two more links

* Will this render it?

* Perhaps this will work too

* .md essential

* Fix the issues Micah noted

Co-authored-by: Micah Zoltu <micah@zoltu.net>",2022-05-06 07:29:09+00:00
eip-6662.md,47bc11bd679c9724201bdad0fd2714c51fe8f321,"Add EIP: AA Account Metadata For Authentication

Merged by EIP-Bot.",2023-03-28 21:41:12+00:00,47bc11bd679c9724201bdad0fd2714c51fe8f321,"Add EIP: AA Account Metadata For Authentication

Merged by EIP-Bot.",2023-03-28 21:41:12+00:00
eip-6672.md,476bcc142b770d38a58af8973921d9e282a4022d,"Add EIP: Multi-redeemable NFTs

Merged by EIP-Bot.",2023-04-04 15:19:27+00:00,bb6e11a7af80eb53955b8d24a7d398726ec66f65,"Update EIP-6672: Move to Final

Merged by EIP-Bot.",2023-05-16 14:54:51+00:00
eip-67.md,6765f0836aed7da0a02d0024cf635ba7a20d5550,"Publish EIP-67 as withdrawn (#5338)

* Publish EIP-67 as withdrawn

* Change author to new username

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-07-26 15:14:02+00:00,6765f0836aed7da0a02d0024cf635ba7a20d5550,"Publish EIP-67 as withdrawn (#5338)

* Publish EIP-67 as withdrawn

* Change author to new username

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-07-26 15:14:02+00:00
eip-6780.md,a3d07639302c9664c11b1f2d693b4537402748f5,"Add EIP: SELFDESTRUCT only in same transaction

Merged by EIP-Bot.",2023-03-28 20:27:21+00:00,a3d07639302c9664c11b1f2d693b4537402748f5,"Add EIP: SELFDESTRUCT only in same transaction

Merged by EIP-Bot.",2023-03-28 20:27:21+00:00
eip-6786.md,749bb69b50e3512392196e1c03aa200d240de7c7,"Add EIP: Registry for royalties payment for NFTs

Merged by EIP-Bot.",2023-05-20 05:38:36+00:00,749bb69b50e3512392196e1c03aa200d240de7c7,"Add EIP: Registry for royalties payment for NFTs

Merged by EIP-Bot.",2023-05-20 05:38:36+00:00
eip-6787.md,ef5fe548ea04551e27aab392d6f6b77e997207ac,"Add EIP: Order Book DEX with Two Phase Withdrawal

Merged by EIP-Bot.",2023-05-24 05:27:40+00:00,ef5fe548ea04551e27aab392d6f6b77e997207ac,"Add EIP: Order Book DEX with Two Phase Withdrawal

Merged by EIP-Bot.",2023-05-24 05:27:40+00:00
eip-6789.md,a11d1bf8041b10cbb503a833b0c2fa9174818402,"Add EIP: Rename gas to mana

Merged by EIP-Bot.",2023-04-03 13:51:13+00:00,a11d1bf8041b10cbb503a833b0c2fa9174818402,"Add EIP: Rename gas to mana

Merged by EIP-Bot.",2023-04-03 13:51:13+00:00
eip-6808.md,82db98a053a9c0f96e153404111faa4706905117,"Add EIP: Fungible Key Bound Token

Merged by EIP-Bot.",2023-05-02 18:35:36+00:00,01029a90154a16eeedfc6ef45d033ae7b9861b0c,"Update EIP-6808: Move to Review

Merged by EIP-Bot.",2023-05-30 15:02:56+00:00
eip-6809.md,d50fffe0d444719cec1e75e073f5acfed5022644,"Add EIP: Non-Fungible Key Bound Token

Merged by EIP-Bot.",2023-05-02 18:37:34+00:00,98d3bdde79ba2bcb6efc172745ebb5575541d614,"Update EIP-6809: Move to Review

Merged by EIP-Bot.",2023-05-30 15:04:14+00:00
eip-681.md,4eca54f2899e78ea7a91981aa42f0c4c34526946,ERC: Corrected numbering typo and renamed file,2017-11-07 11:53:27+00:00,852b4fff279ab852b03529621f57166d68524297,EIP 681: Fix unterminated bracket (#5076),2022-06-28 15:46:36+00:00
eip-6810.md,6b8a202f63b8793f722c6c58656e3482843c74e4,"Add EIP: Ex Post Facto Cascading Revert

Merged by EIP-Bot.",2023-04-01 11:40:46+00:00,6b8a202f63b8793f722c6c58656e3482843c74e4,"Add EIP: Ex Post Facto Cascading Revert

Merged by EIP-Bot.",2023-04-01 11:40:46+00:00
eip-6811.md,686c73cac47eee1d234216aceb88c047bde6ef27,"Add EIP: To The Moon—10 Minute Blocks

Merged by EIP-Bot.",2023-05-12 05:51:16+00:00,686c73cac47eee1d234216aceb88c047bde6ef27,"Add EIP: To The Moon—10 Minute Blocks

Merged by EIP-Bot.",2023-05-12 05:51:16+00:00
eip-6821.md,26179df62662a9f9461ee400f436b55781db3beb,"Add EIP: Support ENS Name for Web3 URL

Merged by EIP-Bot.",2023-05-05 03:03:25+00:00,26179df62662a9f9461ee400f436b55781db3beb,"Add EIP: Support ENS Name for Web3 URL

Merged by EIP-Bot.",2023-05-05 03:03:25+00:00
eip-6823.md,b2353a8ce0214d5a0f26f911718215d9ca362903,"Add EIP: Token Mapping Slot Retrieval Extension

Merged by EIP-Bot.",2023-05-30 15:33:42+00:00,b2353a8ce0214d5a0f26f911718215d9ca362903,"Add EIP: Token Mapping Slot Retrieval Extension

Merged by EIP-Bot.",2023-05-30 15:33:42+00:00
eip-684.md,3aed162d085cc15b7061d9578039969d3ce37831,"Add EIP: Revert creation in case of collision (#6733)

* EIP contract collision

* Update discussion link

* Grammar fix, EIP number

* linter fixes

* internal link fix

* Inclusion of suggestions

Test case address correction

* accept suggestions, address correction

* some changes

* second address correction

* Update and rename eip-6733.md to eip-684.md

* Update eip-684.md

---------

Co-authored-by: Gavin John <gavinnjohn@gmail.com>",2023-03-27 00:59:35+00:00,3aed162d085cc15b7061d9578039969d3ce37831,"Add EIP: Revert creation in case of collision (#6733)

* EIP contract collision

* Update discussion link

* Grammar fix, EIP number

* linter fixes

* internal link fix

* Inclusion of suggestions

Test case address correction

* accept suggestions, address correction

* some changes

* second address correction

* Update and rename eip-6733.md to eip-684.md

* Update eip-684.md

---------

Co-authored-by: Gavin John <gavinnjohn@gmail.com>",2023-03-27 00:59:35+00:00
eip-6865.md,ec29e01f976117de558bd1de9892d14b9d544845,"Add EIP: On-Chain EIP-712 Visualization

Merged by EIP-Bot.",2023-05-20 05:47:54+00:00,ec29e01f976117de558bd1de9892d14b9d544845,"Add EIP: On-Chain EIP-712 Visualization

Merged by EIP-Bot.",2023-05-20 05:47:54+00:00
eip-6888.md,fd6eb62d52a90abcc29427f9c115851a3bdbe83f,"Add EIP: Math checking in EVM

Merged by EIP-Bot.",2023-05-16 15:22:21+00:00,fd6eb62d52a90abcc29427f9c115851a3bdbe83f,"Add EIP: Math checking in EVM

Merged by EIP-Bot.",2023-05-16 15:22:21+00:00
