File,Commit SHA,Commit Message,Commit Date
eip-5453.md,bd12378062fb7a51bec8e1a68e0b9fa24ec5ca5e,Fix updates (#6141),2022-12-15T09:16:53Z
eip-5453.md,0c93c12b94eb26fb385368804892efeae5a67905,"Update ERC-5453 (#6140)

* Update 5453

* Update ERC-5453

* Update ERC-5453

* Add assets

* Fix updates

* Fix updates

* Fix updates

* Fix updates",2022-12-15T09:07:07Z
eip-5453.md,dfb1e2ac00c1970277a21d871e4f0e2650d1a7d4,"Update EIP-5453 (#5746)

* Update content

* Update link to eip",2022-10-04T03:50:14Z
eip-5453.md,63febf290109d528e9a94bc1cdcd321e146fb83a,"Add EIP-5453: Smart Contract Crypto Endorsement (#5453)

* Add ERC-endorse

* Update filename

* Update content

* Update content

* Update content

* Update content

* Update content

* Update content

* Update content

* Update content

* Update content

* remove a security vulnerbility because bot doens\'t let me incude external link.

* Update content

* Update eip-5453.md

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5453.md

* Update eip-5453.md

* Update eip-5453.md

* Update eip-5453.md

* Update eip-5453.md

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5453.md

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5453.md

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5453.md

* Update eip-5453.md

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5453.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Fix typo

* Fix external link

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-08-28T17:37:08Z
eip-5478.md,5eddaa44e5409aaa434dcd468390b5e9bcc6dfde,Updating EIPS/eip-5478.md to status stagnant (#6719),2023-03-20T18:36:18Z
eip-5478.md,2c12b129e1b7fdfdb896d295ca88aacec25bec58,"Add EIP-5478: CREATE2COPY Opcode (#5478)

* Create eip-tbd.md

* Update and rename eip-tbd.md to eip-5478.md

* Update eip-5478.md

* Update eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5478.md

* Update eip-5478.md

* Update eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Minor changes

* Oh oops

* Update EIPS/eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5478.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-09-05T12:15:56Z
eip-5484.md,30b81ed029e35ce4e8690e992ea7e294ac40e014,"Update EIP-5484: Move to Final (#5881)

* Move to Review

* move to Last Call

* correction to pass bot check

* Update eip-5484.md

Fixed typo: extra space

* completed security considerations

* fixed typos

* Status->Final

* fixed style to pass Markdown linter

* minor fixes to pass markdown linter",2022-11-15T22:47:39Z
eip-5484.md,9ca13dbc5f01126f7885135096487f9422ec63e3,"Update EIP-5484: Move to Last Call (#5809)

* Move to Review

* move to Last Call

* correction to pass bot check

* Update eip-5484.md

Fixed typo: extra space

* completed security considerations

* fixed typos",2022-10-25T14:20:50Z
eip-5484.md,9f019fffdb5a2075d1ed1cd29312db2a41cd1812,Move to Review (#5605),2022-09-06T15:32:41Z
eip-5484.md,6bcc0acf45c9a01b4d8899527e2b3f6e66d23ee9,"Fix typos reported by codespell (#5534)

* assets/eip-3448/MetaProxyFactory.sol typos

* assets/eip-4886/contracts/ProxyRegister.sol typos

* EIPS/eip-3000.md fixes

* eip-2494.md fixes

* eip-2470.md fixes

* eip-3584.md fixes

* eip-1967.md fixes

* eip-3368.md fixes

* eip-5345.md fixes

* eip-225.md fixes

* eip969.md fixes

* eip-3156.md fixes

* eip-3607.md fixes

* eip-5484.md fixes",2022-08-26T17:18:39Z
eip-5484.md,9adbbc62c7a79e255c74dc7f2747607a94bbc32b,"EIP5484 Draft submit (#5484)

* eip3000

* Update and rename eip-3000.md to eip-5484.md

* Update eip-5484.md

* added discussion link

* Update eip-5484.md

* corrected typo

* corrected missed typo

* fixed hyperlink

* solidity comment typo

* Should be in the EIPS folder

* Fixes links

* Update EIPS/eip-5484.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Apply typo suggestions from code review

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* clarified SBT and added ERC165 identifier

* eip walidator correction

Co-authored-by: Yuliang Cai <yuliangc@usc.edu>
Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>
Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>",2022-08-24T17:09:50Z
eip-5485.md,125ac1fe700c795576a9b92a11a395be5a51e4b8,"EIP-5485 Move from Stagnant to Draft (#6737)

* Update eip-5485.md

* Update eip-5485.md",2023-03-21T00:03:30Z
eip-5485.md,4d2b9b469f49ca3cdb8384304bc964abdabd3f10,Updating EIPS/eip-5485.md to status stagnant (#6720),2023-03-20T18:35:59Z
eip-5485.md,c364e0765259748023bc83b2f6932d541fd72c2a,Add mentioning of CFTC and SEC. (#5499),2022-08-18T17:27:41Z
eip-5485.md,22ba36f417bbc66cf578d614f54c4057fb40a15c,"EIP-5485: Legitimacy, Jurisdiction and Sovereignty (#5485)

* init

* Init update

* Init update

* Init update

* Init update

* Update eip-5485.md

* Update EIPS/eip-5485.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5485.md

* Update EIPS/eip-5485.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5485.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5485.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5485.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5485.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5485.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5485.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-08-18T13:25:15Z
eip-5489.md,cdb4b438ea6dfda2916a22dddbb36180341e23e8,Update EIP-5489: Move to final (#6062),2022-12-16T19:50:25Z
eip-5489.md,0ba2e78ddb5ef2c079c6d615054dea5a3a90a9a9,MOD: status Review -> Last Call (#5995),2022-11-19T15:41:55Z
eip-5489.md,7e6ecdab7c4ee4902ecf2f3963ba2b685b1a7120,"Update EIP-5489: Move to review (#5736)

* MOD: eip-5489 to review

* Update EIPS/eip-5489.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update EIPS/eip-5489.md

Co-authored-by: xinbenlv <zzn@zzn.im>

* MOD: update introduction

* FIX: lint

* Update EIPS/eip-5489.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5489.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5489.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5489.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* FIX: lint

* DEL: hnft new URI schema

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>
Co-authored-by: xinbenlv <zzn@zzn.im>
Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-11-13T22:33:00Z
eip-5489.md,2431f0c4a03c58c33e9baf6244927a16ebc8c3e1,"ADD: EIP-5489 NFT Hyperlink Extension (#5489)

* ADD: EIP-5438

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5438/contracts/ERC5438.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5438/contracts/IERC5438.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* MOD: use the correct magician link

* FIX: Walidator warnings

* Update EIPS/eip-5438.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* FIX: Walidator warnings

* DEL: packaging / workspace files, and external references

* MOD: EIP number from 5438 -> 5489

* MOD: rename 5438.md -> 5489.md

* MOD: motivation grammar

* Update EIPS/eip-5489.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5489.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5489.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5489.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5489.md

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* MOD: motivation as review comment

* MOD: motivation

* MOD: description, abstract, event definitions

* DEL: Spec.NFT Hyperlink Extension

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>
Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>",2022-08-25T14:30:48Z
eip-5496.md,fcec59c871b23ac6944893445e479da3d0b1d7da,"Update EIP-5496: Change status to Last Call (#5981)

* update eip-5496

* add newline

* update eip-5496 by comments",2022-11-17T14:03:37Z
eip-5496.md,2a0f77cde76c3ba5ab6bd1443f21be0a5d4f805c,"Update EIP-5496: Move to review (#5612)

* Multi-privilege Management Extension for ERC-721

* update headers and add discussions-to

* udpate author

* upload source code

* update eip-5496.md

* delete four files

* update sources code with EIP number 5496

* UPDATE eip-5496.md

* Update eip-5496.md by comments

* Remove no external links and udpate contents

* remove (CR), Unix-style (LF) instead

* update eip-5496.md by results of EIP Walidator

* udpate test code

* Make a few changes

* Switch to Review

* Change sharable to shareable

* Change privilage to privilege

* Make abstract more succinct and fix typo

* Make it even more succinct

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-09-20T00:09:35Z
eip-5496.md,10d600a448e095a3058a747991d552cb29f37921,"Add EIP-5496: Multi-privilege Management Extension for EIP-721 (#5496)

* Multi-privilege Management Extension for ERC-721

* update headers and add discussions-to

* udpate author

* upload source code

* update eip-5496.md

* delete four files

* update sources code with EIP number 5496

* UPDATE eip-5496.md

* Update eip-5496.md by comments

* Remove no external links and udpate contents

* remove (CR), Unix-style (LF) instead

* update eip-5496.md by results of EIP Walidator

* udpate test code

* Make a few changes

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-08-29T14:46:31Z
eip-55.md,54f9d55ee71b7099164c77422f30430a5ad4afa2,"Cleans up EIP-55 (#3092)

* Cleans up EIP-55

This EIP was written in a time when we were using EIPs for hardfork coordination and we weren't worried too much about link rot.  However, times have changed and maintaining EIPs like this is becoming more and more of a burden.  In this case, the specification is what is important, not who implements it.  Also, editors do not want to maintain external links to things that don't add *significant* value.

* Update eip-55.md",2020-12-05T07:24:03Z
eip-55.md,3bc86ff5091680cf396c504a786ced24b1311655,"Changes reference to `sha3` to `keccak256`. (#2316)

* Changes reference to `sha3` to `keccak256`.

Ethereum doesn't use `sha3` anywhere, and later in the document it explicitly states that this is actually `keccak256`.  To avoid people implementing SHA3 only to find out it doesn't work (like I did), I'm fixing this to be `keccak256`.

* Use eth-utils for eip-55 example code

Replace the pyethereum code, because it's deprecated, and because it
uses the name ""sha3"" for the hashing function, rather than the clearer
""keccak"".

Co-authored-by: Jason Carver <ut96caarrs@snkmail.com>",2020-06-09T06:00:06Z
eip-55.md,8f506518ecc8ba911d3df0c4968bdb2b07012c25,Adding co-author to EIP-55 (#951),2019-03-08T18:22:02Z
eip-55.md,98998028f26147070e94431cc6697a36b2e662f9,Add link to KEthereum RLP implementation (#1718),2019-01-25T21:37:23Z
eip-55.md,6da52b972fa1779a328e8c05bdd00052d2605bb7,Add Trust Wallet,2018-11-13T05:37:50Z
eip-55.md,e0d751998907ddbc656ae0bd361435a98c2e502e,Add Coinomi to EIP-55 compliant wallet list (#1501),2018-10-17T13:06:14Z
eip-55.md,f9f5125c6730417ea23aa6a0e7e1840ddea47a58,"Added Jaxx Liberty 2.0.0 (#1432)

We have implemented eip-55 checksum addresses for ETH, ETC and ERC20 token addresses in the new version of Jaxx which is known as Jaxx Liberty.",2018-10-15T11:38:27Z
eip-55.md,99ccfc19055bbc85ffe65fdfd7aa94825732b3f9,Move EIP 55 from Accepted to Final,2018-04-20T13:30:12Z
eip-55.md,abcf1153ae3939fab9dd30fae8a94c26c9d18db6,"Add EIP validation check, and fix issues identified by it. (#954)

* Update social includes to link to repo, not org

* Add support for eip_validator by Makoto Inoue

* Fix external links in EIPs

* Change eip_validator to 0.3.0

* Fix dependency issues

* Update eip_validator to 0.3.4

* Add more condition on EIP input files

* Bump eip_validator to ignore invalid eip file format

* Fix EIP 86",2018-03-27T16:24:00Z
eip-55.md,7038c5f9b9a4845ee1bf5301c2b0ee800ec181e1,"Add pages for each EIP type, improve listing tables with links",2018-03-21T15:55:18Z
eip-55.md,4938bcbf911f1175ccf0a28aaaf7154b7b796105,Lowercase all frontmatter keys,2018-03-21T12:51:05Z
eip-55.md,cdc9c981e9131426a15868c914be34928eec8cc9,Fixed headers for existing EIPs to be conformant YAML frontmatter,2018-03-20T15:10:58Z
eip-55.md,458ecb2b1498ac38f216ae58a46cd1197bd734c2,add swift implementation link,2018-02-11T09:03:39Z
eip-55.md,93ddda2dd666160246d36332036c7ebbf5e1617e,eip55: consistent JS syntax,2017-12-08T02:59:12Z
eip-55.md,7fd6a3d979347e45203f582b60d00062bdce3c5a,add test cases to EIP-55,2017-12-02T20:08:26Z
eip-55.md,c9e53026aa4da67df0c95bd902f0f3981da29b99,eip-55 checksum_encode spec typo,2017-10-21T16:29:39Z
eip-55.md,fabc86434da2cafa274b877b23296435675483c8,* add Etherwall 2.0.1 to supported list,2017-07-04T21:06:52Z
eip-55.md,ff3716b9656156efad89ae4ceecec5538d2a2986,clarify EIP-55 spec,2017-06-29T20:39:10Z
eip-55.md,4b8732e18220106768749f3631d177560de6d6d2,Add reference to EIP-55 implementation in ethereum-utils library,2017-06-28T22:55:55Z
eip-55.md,0bf49ff7121861f697308b05dbe6b73073fe852c,add EIP-55 adoption table,2017-06-24T11:27:55Z
eip-55.md,0b0d1ca375ccf0e3fdb6caf451d9a1d5adf9df44,add EIP-55 javascript implementation,2017-06-24T11:27:55Z
eip-55.md,74e4ec3ec2f7d97f1c6dc3cdc56ecc9c04b6f58b,use python example of the accepted EIP-55 spec,2017-06-24T11:27:43Z
eip-55.md,75ba147f1d912606bf10b6df7188a65b8176101e,add preamble for EIP-55,2017-06-24T10:16:06Z
eip-55.md,a1df940f3855fd82859485dcd715cfacd5be0ee1,create file for EIP-55,2017-06-24T10:13:19Z
eip-5501.md,6c7827c35eda7c91d56bef7174e1abaf6f02223e,"Rental & Delegation NFT - ERC721 Extension (#5501)

* Rental & Delegation NFT - ERC721 Extension

* rename folder

* eip number assigned

* fix error[markdown-link-first]

* reference proposal as EIP

* fix interface references

* additional ERC references changed to EIP

* language fix

* fix formatting, address comments

* formatting",2022-08-24T17:03:27Z
eip-5505.md,69f3f9b4265e8a48f01c2bcfe03727d106a14e4d,Updating EIPS/eip-5505.md to status stagnant (#6721),2023-03-20T18:35:35Z
eip-5505.md,0f2741107358ce3b4c8a67b82a379c6dd0ea4a5a,"adding a EIP draft for ERC1155 asset backed NFT extension (#5505)

* adding eip-assetbackedNFText

* fixing md errors

* fixing status

* fixing status

* fixing status

* fixing ERC to EIP

* fixing ERC to EIP

* rename file

* eip-assetbackedNFText.md renamed to eip-5505.md

* modify according to comment

* modify according to comment

* Update EIPS/eip-5505.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

Co-authored-by: scli <scli@sclideMacBook-Pro.local>
Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-08-25T15:11:12Z
eip-5507.md,5f5719c244ded9612b41b4a41c6cf2af846cde4d,"Update EIP-5507: Move to Final

Merged by EIP-Bot.",2023-05-16T14:58:03Z
eip-5507.md,be7979a759aa778f15f5690c0e008269309094d1,"Update EIP-5507: Move to Last Call

Merged by EIP-Bot.",2023-04-18T15:48:07Z
eip-5507.md,455963c3788d965f4b6fc59580cb83b8c71470d1,Update EIP-5507: Expand on wallet prompt motivation (#6572),2023-02-24T14:58:14Z
eip-5507.md,e5f38c769be585188f89a4a2dd4ca300d2f471d3,Update EIP-5507: Fix small typo (#6571),2023-02-24T14:43:35Z
eip-5507.md,afc072f8335cab6daed74610f7509ebcd331317a,"Update EIP-5507: Improve Motivation and add refundFrom (#6565)

* Update EIP-5507: Move to Last Call

* Fix last call deadline

* Update EIP-5507: Improve Motivation and add refundFrom

* Revert bad rebase",2023-02-23T22:41:56Z
eip-5507.md,dbd915ea03c3dabe340e2484ea5486a2fc062b4c,Update EIP-5507: Add batch refunds (#6553),2023-02-23T20:08:33Z
eip-5507.md,e30180fb183004fabead800b5f2f42c84686d208,"Update EIPs: Use my real name in authors field (#6511)

* Update authorship info

* EIP-4834: EIP -> ERC

* EIP-5289: EIP -> ERC

* EIP-5380: EIP -> ERC

* EIP-5507: EIP -> ERC

* EIP-5568: EIP -> ERC

* EIP-5615: EIP -> ERC",2023-02-16T19:10:06Z
eip-5507.md,d6f47fc5ccd769ad9de587dfeee5275e9187b46a,Update EIP-5507: Move to review (#6186),2023-01-10T15:15:32Z
eip-5507.md,8e27eca8acf0d926e269b325be4974cdee92660b,"Update EIP-5507: Final changes before last call (#6283)

* Update EIP-5507: Final changes before last call

* Fix walidator issue",2023-01-06T21:02:47Z
eip-5507.md,23c08bfb8cbf4855e402d35de75c7d9f951f8703,Update EIP-5507: Fix file names (#6282),2023-01-06T20:46:58Z
eip-5507.md,6133a6c1d180aa9d23d7b3614aaea42f8777ef63,Update EIP-5507: Add interface IDs and use consistent formatting (#6218),2022-12-26T16:31:05Z
eip-5507.md,220fbe24eb7677ce77372ad946797e7ac695b72f,Update EIP-5507: Fix typo (wei is a reserved name) (#6191),2022-12-21T01:02:31Z
eip-5507.md,e533e3920d4f155bfd96ae19384ade23b3f5eb63,Update EIP-5507: Add Rationale stub (#6181),2022-12-20T20:14:14Z
eip-5507.md,218be6bfeebfc29301b80950cbd925c4e8bb2f09,Update EIP-5507: Add EIP-20 support (#5905),2022-11-09T15:35:41Z
eip-5507.md,83af586aeafe65ec31bb74890114265492645aae,"Add EIP-5507: Refundable NFTs (#5507)

* Refundable NFT Draft

* Self-assign EIP-5507

* Rename eip-refundable-nft.md to eip-5507.md

* Add ethereum magicians link

* No leading Is in EIP-721 & EIP-165

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>

* Update eip-5507.md

* Bikeshedding accepted

Co-authored-by: Sam Wilson <57262657+SamWilsn@users.noreply.github.com>",2022-09-03T20:00:46Z
eip-5516.md,72a132372515837c78147183227b54a2f5bf8e4a,"Fix eip5516 error (#5637)

* Error that passed the review stage.

Our bad!

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* Another array indexing error

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

Co-authored-by: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>",2022-09-09T18:07:42Z
eip-5516.md,5cb4ef3a838ebb11cc16caf9b73d1833b65ac7fd,"Error that passed the review stage. (#5602)

Our bad!

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

Co-authored-by: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>",2022-09-06T00:10:43Z
eip-5516.md,1e5a7f9c8fd26c67101a487012e3cbb1825f606c,"Move EIP-5516 to Review (#5558)

* grammar fixes

* Rephrase some unclear things

* multi owned -> multi owner

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-08-29T21:03:42Z
eip-5516.md,38ab962f5e46aa797bacc7410d05c89451330bfa,"eip-5516 draft (#5516)

* SBTERC1155DS Draft Commit

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* Changed discussions to URL

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* fixed MD Table errors

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* assign eip number from PR number

* Added ethereum-magicians link for discussions-to

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* Update EIPS/eip-5516.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5516.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Draft 2.0

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* fixed formmating

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* fixed eip walidator errors

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* further fix of mistakes

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* fixed link to EIP-4973

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* corrected errors as per @Pandapip1 corrections.

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* Update assets/eip-5516/ERC5516.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5516/IERC5516.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5516/ERC5516.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5516/ERC5516.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update assets/eip-5516/ERC5516.sol

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Fixed some grammar and formatting errors

* Further Improvemt of grammar

As per @Pandapip1 request.

Co-Authored-By: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>

* Apply suggestions from code review

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* grammar corrections as per code review

* Update EIPS/eip-5516.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Grammar fix

* Apply suggestions from code review

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update EIPS/eip-5516.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

* Update eip-5516.md

* Update EIPS/eip-5516.md

Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>

Co-authored-by: Matias Arazi <71347020+MatiArazi@users.noreply.github.com>
Co-authored-by: Pandapip1 <45835846+Pandapip1@users.noreply.github.com>",2022-08-25T16:09:31Z
